time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP
4.728000000000068	 -6.367140059637677e-7	 0.0000031708357539628196	 0.0000031708357539628196	 0	 2.5000001585417877	 0	 0.49098771857408685	 1.5854178397889385e-7	 0.49098787711587083	 35.97746890008076	 0.050459283169818736	 0.019231459443970585	 0	 undefined	 undefined	 undefined
4.731000000000068	 -6.291039618133709e-7	 0.0000031329377314648355	 0.0000031329377314648355	 0	 2.5000001566468866	 0	 0.4909877204689884	 1.5664688240990543e-7	 0.49098787711587083	 35.97746890955527	 0.05045928318310697	 0.01923145953958596	 0	 undefined	 undefined	 undefined
4.734000000000068	 -6.215848706858651e-7	 0.000003095492653315546	 0.000003095492653315546	 0	 2.5000001547746327	 0	 0.49098772234124205	 1.547746287799967e-7	 0.49098787711587083	 35.977468918916536	 0.050459283196236375	 0.01923145963405853	 0	 undefined	 undefined	 undefined
4.7370000000000685	 -6.141556472272214e-7	 0.000003058495119390159	 0.000003058495119390159	 0	 2.500000152924756	 0	 0.4909877241911184	 1.5292475241679426e-7	 0.49098787711587083	 35.97746892816592	 0.050459283209208866	 0.019231459727401964	 0	 undefined	 undefined	 undefined
4.740000000000069	 -6.068152185179088e-7	 0.000003021939791736372	 0.000003021939791736372	 0	 2.5000001510969896	 0	 0.49098772601888485	 1.5109698597859378e-7	 0.49098787711587083	 35.97746893730475	 0.050459283222026294	 0.01923145981962975	 0	 undefined	 undefined	 undefined
4.743000000000069	 -5.995625240728941e-7	 0.00000298582136792902	 0.00000298582136792902	 0	 2.5000001492910684	 0	 0.49098772782480576	 1.4929106506578194e-7	 0.49098787711587083	 35.977468946334355	 0.05045928323469054	 0.01923145991075522	 0	 undefined	 undefined	 undefined
4.746000000000069	 -5.923965140652854e-7	 0.0000029501346432425635	 0.0000029501346432425635	 0	 2.500000147506732	 0	 0.49098772960914217	 1.4750672866492565e-7	 0.49098787711587083	 35.977468955256036	 0.05045928324720342	 0.019231460000791557	 0	 undefined	 undefined	 undefined
4.749000000000069	 -5.853161528790451e-7	 0.000002914874439596815	 0.000002914874439596815	 0	 2.500000145743722	 0	 0.490987731372152	 1.4574371881570514e-7	 0.49098787711587083	 35.977468964071086	 0.050459283259566744	 0.019231460089751774	 0	 undefined	 undefined	 undefined
4.752000000000069	 -5.783204155562771e-7	 0.0000028800356677294303	 0.0000028800356677294303	 0	 2.5000001440017834	 0	 0.4909877331140903	 1.440017805554028e-7	 0.49098787711587083	 35.97746897278078	 0.0504592832717823	 0.01923146017764873	 0	 undefined	 undefined	 undefined
4.755000000000069	 -5.714082913499396e-7	 0.0000028456132916687693	 0.0000028456132916687693	 0	 2.5000001422806646	 0	 0.4909877348352088	 1.422806620299255e-7	 0.49098787711587083	 35.977468981386366	 0.050459283283851845	 0.01923146026449514	 0	 undefined	 undefined	 undefined
4.758000000000069	 -5.645787837238458e-7	 0.000002811602346497466	 0.000002811602346497466	 0	 2.5000001405801173	 0	 0.4909877365357564	 1.4058011443829344e-7	 0.49098787711587083	 35.977468989889104	 0.050459283295777146	 0.019231460350303552	 0	 undefined	 undefined	 undefined
4.761000000000069	 -5.578309032472362e-7	 0.000002777997893943507	 0.000002777997893943507	 0	 2.5000001388998947	 0	 0.49098773821597896	 1.3889989186610663e-7	 0.49098787711587083	 35.97746899829022	 0.050459283307559916	 0.01923146043508638	 0	 undefined	 undefined	 undefined
4.7640000000000695	 -5.511636711474921e-7	 0.0000027447950845527203	 0.0000027447950845527203	 0	 2.5000001372397542	 0	 0.4909877398761194	 1.3723975145207845e-7	 0.49098787711587083	 35.97746900659092	 0.05045928331920185	 0.019231460518855874	 0	 undefined	 undefined	 undefined
4.76700000000007	 -5.445761281919204e-7	 0.00000271198912216164	 0.00000271198912216164	 0	 2.500000135599456	 0	 0.49098774151641766	 1.3559945316599098e-7	 0.49098787711587083	 35.97746901479241	 0.050459283330704645	 0.019231460601624152	 0	 undefined	 undefined	 undefined
4.77000000000007	 -5.380673204768982e-7	 0.0000026795752550157204	 0.0000026795752550157204	 0	 2.5000001339787628	 0	 0.4909877431371111	 1.3397875975318385e-7	 0.49098787711587083	 35.97746902289588	 0.05045928334206996	 0.019231460683403177	 0	 undefined	 undefined	 undefined
4.77300000000007	 -5.316363065333007e-7	 0.00000264754880241469	 0.00000264754880241469	 0	 2.50000013237744	 0	 0.4909877447384338	 1.3237743701211002e-7	 0.49098787711587083	 35.97746903090249	 0.050459283353299425	 0.019231460764204775	 0	 undefined	 undefined	 undefined
4.77600000000007	 -5.252821537737873e-7	 0.0000026159051280671974	 0.0000026159051280671974	 0	 2.5000001307952564	 0	 0.4909877463206175	 1.3079525335024655e-7	 0.49098787711587083	 35.97746903881341	 0.05045928336439468	 0.019231460844040628	 0	 undefined	 undefined	 undefined
4.77900000000007	 -5.190039473745856e-7	 0.0000025846396578543818	 0.0000025846396578543818	 0	 2.500000129231983	 0	 0.4909877478838907	 1.2923198011716153e-7	 0.49098787711587083	 35.97746904662978	 0.050459283375357336	 0.01923146092292228	 0	 undefined	 undefined	 undefined
4.78200000000007	 -5.128007796173506e-7	 0.0000025537478798298707	 0.0000025537478798298707	 0	 2.500000127687394	 0	 0.49098774942847967	 1.2768739116042482e-7	 0.49098787711587083	 35.977469054352724	 0.050459283386188956	 0.01923146100086113	 0	 undefined	 undefined	 undefined
4.78500000000007	 -5.066717516655217e-7	 0.0000025232253264562132	 0.0000025232253264562132	 0	 2.5000001261612663	 0	 0.49098775095460756	 1.2616126326969734e-7	 0.49098787711587083	 35.97746906198336	 0.05045928339689111	 0.01923146107786845	 0	 undefined	 undefined	 undefined
4.78800000000007	 -5.006159788933928e-7	 0.000002493067574604879	 0.000002493067574604879	 0	 2.5000001246533787	 0	 0.4909877524624951	 1.246533757326418e-7	 0.49098787711587083	 35.9774690695228	 0.050459283407465354	 0.01923146115395537	 0	 undefined	 undefined	 undefined
4.7910000000000705	 -4.946325837806853e-7	 0.000002463270263319828	 0.000002463270263319828	 0	 2.500000123163513	 0	 0.4909877539523603	 1.2316351055696728e-7	 0.49098787711587083	 35.97746907697213	 0.050459283417913225	 0.0192314612291329	 0	 undefined	 undefined	 undefined
4.794000000000071	 -4.887207030179752e-7	 0.000002433829102699292	 0.000002433829102699292	 0	 2.500000121691455	 0	 0.49098775542441847	 1.2169145235940704e-7	 0.49098787711587083	 35.97746908433242	 0.05045928342823621	 0.019231461303411898	 0	 undefined	 undefined	 undefined
4.797000000000071	 -4.828794821776228e-7	 0.000002404739820605073	 0.000002404739820605073	 0	 2.500000120236991	 0	 0.49098775687888246	 1.202369883657184e-7	 0.49098787711587083	 35.97746909160474	 0.050459283438435816	 0.019231461376803115	 0	 undefined	 undefined	 undefined
4.800000000000071	 -4.771080739374156e-7	 0.0000023759982070714614	 0.0000023759982070714614	 0	 2.5000001187999104	 0	 0.49098775831596264	 1.1879990818863817e-7	 0.49098787711587083	 35.97746909879014	 0.05045928344851352	 0.01923146144931715	 0	 undefined	 undefined	 undefined
4.803000000000071	 -4.714056487387097e-7	 0.0000023476001320688056	 0.0000023476001320688056	 0	 2.5000001173800066	 0	 0.4909877597358668	 1.1738000404992732e-7	 0.49098787711587083	 35.97746910588966	 0.050459283458470776	 0.019231461520964496	 0	 undefined	 undefined	 undefined
4.806000000000071	 -4.6577137879921793e-7	 0.000002319541465567454	 0.000002319541465567454	 0	 2.5000001159770733	 0	 0.4909877611388001	 1.1597707072485974e-7	 0.49098787711587083	 35.97746911290432	 0.05045928346830901	 0.019231461591755507	 0	 undefined	 undefined	 undefined
4.809000000000071	 -4.6020444877115096e-7	 0.000002291818157473813	 0.000002291818157473813	 0	 2.500000114590908	 0	 0.4909877625249655	 1.1459090532017768e-7	 0.49098787711587083	 35.97746911983515	 0.050459283478029665	 0.019231461661700422	 0	 undefined	 undefined	 undefined
